gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	sp_sym	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
LOC105325994	uncharacterized LOC105325994	9	0.205465623140525	5.47106371317543	0.911290322580645	0.225466701499337	0.202251651428895	4.58728937998418e-51	1.82480536620019e-45	lcl|NW_011935023.1_cds_XP_019921787.1_4885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019921787.1	PREDICTED: uncharacterized protein LOC105325994 [Crassostrea gigas]	0
LOC105326055	meiosis expressed gene 1 protein homolog	8	0.314441864946922	3.19925616601719	0.969418960244648	0.324361166680264	0.563902834390968	1.18815430673919e-167	4.72643030603622e-162	lcl|NW_011935031.1_cds_XP_011424191.1_4938	sp|A7SMR0|MEIG1_NEMVE	2.77e-31	XP_030856201.1	1.21e-32	1752396921	ECB-GENE-23169184	LOC115930019	NA	NA	NA	NA	NA	XP_011424191.1	PREDICTED: meiosis expressed gene 1 protein homolog [Crassostrea gigas]	7e-64
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425140.1_5827	sp|Q01617|CPO_DROME	9.66e-68	XP_030828402.1	1.74e-94	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.04e-10	F46A9.6.3	5.65e-45	mec-8	XP_011425140.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X12 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425134.1_5828	sp|Q01617|CPO_DROME	2.93e-67	XP_030828402.1	1.28e-92	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.07e-10	F46A9.6.3	6.37e-45	mec-8	XP_011425134.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X5 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425131.1_5829	sp|Q01617|CPO_DROME	8.79e-67	XP_030828402.1	4.01e-90	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.09e-10	F46A9.6.3	7.02e-45	mec-8	XP_011425131.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X3 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425138.1_5830	sp|Q01617|CPO_DROME	1.4e-67	XP_030828402.1	9.18e-93	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.05e-10	F46A9.6.3	5.82e-45	mec-8	XP_011425138.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X9 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425135.1_5831	sp|Q01617|CPO_DROME	5.75e-68	XP_030828402.1	1.76e-92	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.07e-10	F46A9.6.3	6.93e-45	mec-8	XP_011425135.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X6 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425133.1_5832	sp|Q01617|CPO_DROME	1.24e-67	XP_030828402.1	1.7e-92	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.07e-10	F46A9.6.3	6.76e-45	mec-8	XP_011425133.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X4 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425129.1_5833	sp|Q01617|CPO_DROME	3.37e-67	XP_030828402.1	3.94e-91	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.09e-10	F46A9.6.3	7.37e-45	mec-8	XP_011425129.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X1 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425130.1_5834	sp|Q01617|CPO_DROME	3.48e-63	XP_030828402.1	7.44e-90	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.09e-10	F46A9.6.3	3.19e-41	mec-8	XP_011425130.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X2 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425141.1_5835	sp|Q01617|CPO_DROME	2.65e-60	XP_030828402.1	6.81e-91	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.04e-10	F46A9.6.3	1.93e-43	mec-8	XP_011425141.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X13 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425136.1_5836	sp|Q01617|CPO_DROME	2.14e-59	XP_030828402.1	1.27e-90	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.05e-10	F46A9.6.3	3.06e-43	mec-8	XP_011425136.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X7 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425142.1_5837	sp|Q01617|CPO_DROME	4.48e-59	XP_030828402.1	1.67e-90	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.03e-10	F46A9.6.3	1.37e-42	mec-8	XP_011425142.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X14 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_019922112.1_5838	sp|Q01617|CPO_DROME	4.95e-55	XP_030828402.1	1.78e-89	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.03e-10	F46A9.6.3	5.66e-39	mec-8	XP_019922112.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X15 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425139.1_5839	sp|Q01617|CPO_DROME	5.31e-60	XP_030828402.1	1.59e-90	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.05e-10	F46A9.6.3	1.96e-42	mec-8	XP_011425139.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X10 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_019922111.1_5840	sp|Q01617|CPO_DROME	6.32e-56	XP_030828402.1	2.04e-89	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.05e-10	F46A9.6.3	7.75e-39	mec-8	XP_019922111.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X11 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425144.1_5841	sp|Q01617|CPO_DROME	1.38e-59	XP_030828402.1	7.12e-91	1752399182	ECB-GENE-23157501	LOC589684	FBgn0263995	1.01e-10	F46A9.6.3	2.29e-43	mec-8	XP_011425144.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X16 [Crassostrea gigas]	0
LOC105326681	U1 small nuclear ribonucleoprotein A	12	0.492488746542048	5.52151793754009	0.870748299319728	0.565592544856883	0.538750196902019	4.37162086900645e-98	1.73901329520729e-92	lcl|NW_011935080.1_cds_XP_011425137.1_5842	sp|Q01617|CPO_DROME	1.35e-67	XP_030828401.1	1.03e-89	1752399180	ECB-GENE-23157501	LOC589684	FBgn0263995	1.05e-10	F46A9.6.3	4.78e-45	mec-8	XP_011425137.1	PREDICTED: U1 small nuclear ribonucleoprotein A isoform X8 [Crassostrea gigas]	0
LOC105326805	radial spoke head 1 homolog	1	0.104004976212782	3.27318132467825	0.737416402675114	0.141039683732943	0.0168384511911478	1.99407013177671e-13	7.93233122140249e-8	lcl|NW_011935087.1_cds_XP_011425286.1_6005	sp|Q8VIG3|RSPH1_MOUSE	7.7e-72	XP_030833769.1	1.84e-81	1752343419	ECB-GENE-23031007	LOC585190	NA	NA	NA	NA	NA	XP_011425286.1	PREDICTED: radial spoke head 1 homolog [Crassostrea gigas]	2e-125
LOC105327195	zinc finger protein 768	12	0.506012000676003	2.48107226848217	0.680272108843537	0.743837640993725	0.483273049634867	6.0629047946276e-88	2.41179927568368e-82	lcl|NW_011935150.1_cds_XP_019922322.1_6473	sp|Q17895|MNM2_CAEEL	7.59e-47	XP_011673664.2	1.27e-87	1752404351	ECB-GENE-23172982	LOC581084	FBgn0031375	6.11e-15	C10A4.8.1	6.02e-48	mnm-2	XP_019922322.1	PREDICTED: zinc finger protein 768 [Crassostrea gigas]	0
LOC105327435	universal stress protein Slr1101	3	0.131901476677746	0.824724100860756	0.489154013015184	0.269652242786878	0.115678788496434	1.05171174134899e-56	4.18366723861665e-51	lcl|NW_011935169.1_cds_XP_011426215.1_6875	sp|P74148|Y1388_SYNY3	1.31e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011426215.1	PREDICTED: uncharacterized protein LOC105327435 [Crassostrea gigas]XP_011426216.1 PREDICTED: uncharacterized protein LOC105327435 [Crassostrea gigas]	4e-115
LOC105327435	universal stress protein Slr1101	3	0.131901476677746	0.824724100860756	0.489154013015184	0.269652242786878	0.115678788496434	1.05171174134899e-56	4.18366723861665e-51	lcl|NW_011935169.1_cds_XP_011426216.1_6876	sp|P74148|Y1388_SYNY3	1.31e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011426215.1	PREDICTED: uncharacterized protein LOC105327435 [Crassostrea gigas]XP_011426216.1 PREDICTED: uncharacterized protein LOC105327435 [Crassostrea gigas]	4e-115
LOC105327445	sperm-specific protein PHI-2B/PHI-3	4	0.376428596588428	14.3037176250461	0.987730061349693	0.381104728223067	0.584990375270585	2.79057464343311e-252	1.11007943085912e-246	lcl|NW_011935171.1_cds_XP_011426236.1_6905	sp|P15308|B4_XENLA	2.39e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011426236.1	PREDICTED: sperm-specific protein PHI-2B/PHI-3 [Crassostrea gigas]	9e-52
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_019922498.1_6996	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	7.3e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.74e-47	rimb-1	XP_011426337.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426338.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426339.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_019922498.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426337.1_6997	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	7.3e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.74e-47	rimb-1	XP_011426337.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426338.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426339.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_019922498.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426338.1_6998	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	7.3e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.74e-47	rimb-1	XP_011426337.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426338.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426339.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_019922498.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426339.1_6999	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	7.3e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.74e-47	rimb-1	XP_011426337.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426338.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426339.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_019922498.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426340.1_7000	sp|O15034|RIMB2_HUMAN	1.31e-72	XP_030847495.1	7.75e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.9e-47	rimb-1	XP_011426340.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X2 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426349.1_7001	sp|O15034|RIMB2_HUMAN	9.03e-73	XP_030847495.1	1.44e-83	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.33e-47	rimb-1	XP_011426349.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X11 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426353.1_7002	sp|O15034|RIMB2_HUMAN	1.42e-72	XP_030847495.1	2.93e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	2.38e-47	rimb-1	XP_011426353.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X15 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426344.1_7003	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	9.61e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.13e-47	rimb-1	XP_011426344.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X6 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_019922499.1_7004	sp|O15034|RIMB2_HUMAN	1.09e-72	XP_030847495.1	1.56e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.59e-47	rimb-1	XP_019922499.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X14 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426346.1_7005	sp|Q8QFX1|RIMB2_CHICK	5.73e-52	XP_030847495.1	4.17e-42	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	5.71e-26	rimb-1	XP_011426346.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X8 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426345.1_7006	sp|O15034|RIMB2_HUMAN	1.42e-72	XP_030847495.1	2.93e-98	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.08e-47	rimb-1	XP_011426345.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X7 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426341.1_7007	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	8.65e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.73e-47	rimb-1	XP_011426341.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X3 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426342.1_7008	sp|O15034|RIMB2_HUMAN	1.22e-72	XP_030847495.1	6.75e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.71e-47	rimb-1	XP_011426342.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X4 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426343.1_7009	sp|O15034|RIMB2_HUMAN	1.2e-72	XP_030847495.1	7.14e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	4.67e-47	rimb-1	XP_011426343.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X5 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426350.1_7010	sp|O15034|RIMB2_HUMAN	1.31e-72	XP_030847495.1	9.21e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	7.6e-47	rimb-1	XP_011426350.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X12 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426351.1_7011	sp|O15034|RIMB2_HUMAN	1.14e-72	XP_030847495.1	8.58e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	6.68e-47	rimb-1	XP_011426351.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X13 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426348.1_7012	sp|O15034|RIMB2_HUMAN	1.34e-72	XP_030847495.1	8.25e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	8.16e-47	rimb-1	XP_011426348.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X10 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426347.1_7013	sp|O15034|RIMB2_HUMAN	1.12e-72	XP_030847495.1	9.11e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	7.44e-47	rimb-1	XP_011426347.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X9 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426356.1_7014	sp|O15034|RIMB2_HUMAN	8.37e-73	XP_030847495.1	4.03e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	3.35e-47	rimb-1	XP_011426337.1	PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426338.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_011426339.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]XP_019922498.1 PREDICTED: peripheral-type benzodiazepine receptor-associated protein 1 isoform X1 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426354.1_7015	sp|O15034|RIMB2_HUMAN	8.46e-73	XP_030847495.1	4.12e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	3.38e-47	rimb-1	XP_011426354.1	PREDICTED: RIMS-binding protein 2 isoform X16 [Crassostrea gigas]	0
LOC105327511	RIMS-binding protein 2	6	0.414163156899795	6.21762113806388	0.931608133086876	0.444567991830931	0.592004087886802	2.40103682613889e-232	9.55122845290746e-227	lcl|NW_011935176.1_cds_XP_011426355.1_7016	sp|O15034|RIMB2_HUMAN	8.38e-73	XP_030847495.1	3.77e-84	1752375949	ECB-GENE-23106969	LOC578834	NA	NA	Y39A3CL.2.1	3.35e-47	rimb-1	XP_011426355.1	PREDICTED: RIMS-binding protein 2 isoform X17 [Crassostrea gigas]	0
