X	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
2244	LOC100891346	1.76e-7	0.470774811	0.761	0.666	0.003837012	uncharacterized protein LOC100891346	spu:100891346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20842	LOC582174	1.51e-5	0.468531796	0.803	0.786	0.33032359	A-kinase anchor protein 9 isoform X1	spu:582174	LOC105336169	A-kinase anchor protein 9	2	0.171189802252716	2.24351453077495	0.701581027667984	0.244005746309505	0.123948667406918	4.57216505027001e-63	1.81878896833721e-57	lcl|NW_011934767.1_cds_XP_019925995.1_1798	sp|Q70FJ1|AKAP9_MOUSE	1.95e-29	XP_030846595.1	1.35e-25	1752373788	ECB-GENE-23103357	NA	NA	NA	NA	NA	XP_019925995.1	PREDICTED: A-kinase anchor protein 9 isoform X5 [Crassostrea gigas]	0
20842	LOC582174	1.51e-5	0.468531796	0.803	0.786	0.33032359	A-kinase anchor protein 9 isoform X1	spu:582174	LOC105336169	A-kinase anchor protein 9	2	0.171189802252716	2.24351453077495	0.701581027667984	0.244005746309505	0.123948667406918	4.57216505027001e-63	1.81878896833721e-57	lcl|NW_011934767.1_cds_XP_019925994.1_1799	sp|Q70FJ1|AKAP9_MOUSE	1.96e-29	XP_030846595.1	1.35e-25	1752373788	ECB-GENE-23103357	NA	NA	NA	NA	NA	XP_019925994.1	PREDICTED: A-kinase anchor protein 9 isoform X4 [Crassostrea gigas]	0
17963	LOC576830	0.002716359	0.467273107	0.408	0.335	1	26S proteasome regulatory subunit 6A-B	spu:576830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19526	LOC579681	6.01e-7	0.466323184	0.831	0.771	0.013121085	UBX domain-containing protein 1	spu:579681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20636	LOC581809	1.44e-8	0.464664	0.31	0.117	3.1497e-4	rhotekin isoform X2	spu:581809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	eif4a	5.00885e-4	0.464260181	0.38	0.265	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25121	LOC592166	5.43e-5	0.462791898	0.324	0.186	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1362	LOC100889908	1.07e-8	0.462105579	0.268	0.091	2.32511e-4	GRB10-interacting GYF protein 2 isoform X1	spu:100889908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	E2E3	3.25e-6	0.461760934	0.69	0.589	0.070819565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18837	LOC578392	3.05e-5	0.459541792	0.676	0.607	0.665081365	purine nucleoside phosphorylase isoform X2	spu:578392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27554	LOC762356	4.45117e-4	0.458787893	0.408	0.298	1	uncharacterized protein LOC762356	spu:762356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24635	LOC591084	2.96e-9	0.458787077	0.873	0.822	6.45e-5	histone-lysine N-methyltransferase 2C isoform X11	spu:591084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5845	LOC105441189	2.28e-7	0.456083258	0.887	0.892	0.004965541	40S ribosomal protein S21	spu:105441189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17035	LOC575138	6.97e-6	0.455331673	0.718	0.663	0.152110044	signal recognition particle 54 kDa protein isoform X1	spu:575138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18553	LOC577880	1.79e-6	0.453737831	0.817	0.827	0.039164116	bromodomain adjacent to zinc finger domain protein 2B isoform X1	spu:577880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23644	LOC588782	9.17e-8	0.453717661	0.873	0.802	0.002001236	serine--tRNA ligase, cytoplasmic	spu:588782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23086	LOC587414	3.70227e-4	0.4530972	0.366	0.248	1	39S ribosomal protein L23, mitochondrial	spu:587414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16581	LOC373354	6.60848e-4	0.452977374	0.662	0.658	1	histone H1-beta, late embryonic	spu:373354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
596	LOC100888674	4.15e-9	0.452650804	0.775	0.492	9.06e-5	uncharacterized protein LOC100888674	spu:100888674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18650	LOC578050	1.1e-6	0.452410659	0.31	0.14	0.023974743	membrane-associated progesterone receptor component 1	spu:578050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18669	LOC578079	3.28e-12	0.452321125	0.986	0.975	7.16e-8	uncharacterized protein LOC578079 isoform X1	spu:578079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24354	LOC590424	1.19e-8	0.452020718	0.831	0.762	2.60509e-4	uncharacterized protein LOC590424 isoform X1	spu:590424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18179	LOC577233	1.05e-5	0.451939606	0.577	0.445	0.22812178	mediator of RNA polymerase II transcription subunit 12 isoform X2	spu:577233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18788	LOC578304	5.06e-6	0.451423	0.479	0.275	0.110466076	protein Shroom3 isoform X3	spu:578304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20039	LOC580629	1.35e-5	0.449948786	0.732	0.66	0.293686799	cytochrome c oxidase subunit 6B1	spu:580629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
958	LOC100889254	7.8696e-4	0.449910095	0.31	0.192	1	protein SPT2 homolog	spu:100889254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20192	LOC580943	3.4e-11	0.449760792	0.972	0.983	7.41e-7	structural maintenance of chromosomes protein 1A	spu:580943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	LOC100887987	7.38e-6	0.447871438	0.268	0.117	0.160986221	uncharacterized protein LOC100887987	spu:100887987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5629	LOC105440594	2.45e-5	0.447359525	0.338	0.188	0.534241486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16844	LOC574793	2.48042e-4	0.447336707	0.437	0.328	1	pre-mRNA 3' end processing protein WDR33	spu:574793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19081	LOC578870	9.18e-7	0.446567093	0.268	0.108	0.020031739	rho guanine nucleotide exchange factor 7 isoform X1	spu:578870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27088	LOC755067	4.35e-8	0.446442882	0.296	0.113	9.48534e-4	WD repeat-containing protein 3	spu:755067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27097	LOC755106	2e-12	0.446117244	0.254	0.059	4.37e-8	F-box/LRR-repeat protein 4	spu:755106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26135	LOC594653	3.73e-5	0.445675822	0.606	0.536	0.814971287	transcriptional adapter 3	spu:594653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18242	LOC577346	0.026768405	0.444588683	0.408	0.381	1	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform X2	spu:577346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20530	LOC581595	8.23e-5	0.444113304	0.394	0.262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18033	LOC576978	2.69001e-4	0.44285191	0.521	0.423	1	putative leucine-rich repeat-containing protein DDB_G0290503 isoform X1	spu:576978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3557	LOC100893545	1.4818e-4	0.442651071	0.38	0.253	1	sin3 histone deacetylase corepressor complex component SDS3 isoform X1	spu:100893545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22029	LOC584867	3.00159e-4	0.440883905	0.606	0.565	1	probable ATP-dependent RNA helicase DDX23 isoform X1	spu:584867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17455	LOC575905	1.3e-7	0.439778104	0.901	0.906	0.002840677	ubiquitin-conjugating enzyme E2-17 kDa	spu:575905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4721	LOC105438362	3.06092e-4	0.439470565	0.282	0.159	1	uncharacterized protein LOC105438362	spu:105438362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19072	LOC578850	1.10593e-4	0.43901462	0.634	0.584	1	U5 small nuclear ribonucleoprotein 40 kDa protein	spu:578850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7784	LOC105446345	0.007595879	0.43724526	0.451	0.41	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16707	LOC548620	1.53e-27	0.436142629	1	1	3.34e-23	elongation factor 1 alpha	spu:548620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18472	LOC577738	2.76e-5	0.436052925	0.465	0.317	0.602497223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20669	LOC581859	2.19292e-4	0.435472496	0.718	0.702	1	ATP-binding cassette sub-family F member 2	spu:581859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18552	LOC577878	0.00867042	0.434676706	0.296	0.216	1	uncharacterized protein LOC577878	spu:577878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22251	LOC585398	1.69e-13	0.433643884	1	0.994	3.68e-9	ras homolog gene family, member C-like	spu:585398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21192	LOC582919	4.69e-6	0.432576662	0.634	0.531	0.102335459	U3 small nucleolar RNA-interacting protein 2 isoform X1	spu:582919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22290	LOC585495	3.39416e-4	0.430438432	0.268	0.146	1	cyclic AMP-responsive element-binding protein 3-like protein 4	spu:585495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1019	LOC100889352	3.25064e-4	0.429679134	0.676	0.688	1	uncharacterized protein LOC100889352 isoform X1	spu:100889352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22343	LOC585599	4.55e-5	0.428861139	0.592	0.5	0.992407639	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	spu:585599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23405	LOC588193	1.95e-8	0.428807772	0.873	0.816	4.2492e-4	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	spu:588193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20131	LOC580820	3.2e-6	0.428428346	0.634	0.51	0.069819615	transcription initiation factor TFIID subunit 3	spu:580820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18775	LOC578276	4.98e-5	0.428211604	0.324	0.175	1	uncharacterized protein LOC578276	spu:578276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20795	LOC582089	9.48567e-4	0.427707338	0.31	0.196	1	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3	spu:582089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
465	LOC100888466	5.25223e-4	0.427666874	0.324	0.203	1	uncharacterized protein LOC100888466	spu:100888466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2619	LOC100891935	6.76e-8	0.4276059	0.915	0.872	0.001474414	histone-lysine N-methyltransferase, H3 lysine-79 specific isoform X1	spu:100891935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24911	LOC591730	0.001823227	0.427400452	0.676	0.689	1	LOW QUALITY PROTEIN: protein polybromo-1	spu:591730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1015	LOC100889344	1.61e-6	0.426490423	0.366	0.188	0.035049486	zinc finger protein 37-like	spu:100889344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23421	LOC588224	5.27e-5	0.426025116	0.465	0.34	1	LIM and senescent cell antigen-like-containing domain protein 1	spu:588224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26075	LOC594490	0.001405554	0.425859528	0.38	0.287	1	retinoblastoma-like protein 1	spu:594490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4859	LOC105438689	1.51314e-4	0.425142254	0.338	0.205	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20263	LOC581071	0.002175784	0.422039393	0.296	0.192	1	PAX3- and PAX7-binding protein 1 isoform X1	spu:581071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18324	LOC577477	7.12e-7	0.421862623	0.859	0.812	0.015535438	serine/threonine-protein kinase Nek1 isoform X1	spu:577477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17024	LOC575125	1.33e-17	0.421428746	1	0.999	2.9e-13	heterogeneous nuclear ribonucleoprotein A3 homolog 2 isoform X5	spu:575125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24203	LOC590067	5.88e-10	0.421421026	0.972	0.972	1.28e-5	nucleolar protein 56	spu:590067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18359	LOC577549	6.35e-5	0.420202631	0.662	0.628	1	lysine-specific histone demethylase 1B	spu:577549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23685	LOC588883	8.59e-9	0.41733552	0.958	0.944	1.87431e-4	poly [ADP-ribose] polymerase tankyrase isoform X1	spu:588883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2634	LOC100891963	0.006929936	0.417032964	0.423	0.372	1	uncharacterized protein LOC100891963 isoform X1	spu:100891963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3168	LOC100892920	0.00116144	0.416972723	0.352	0.249	1	uncharacterized protein LOC100892920 isoform X1	spu:100892920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20918	LOC582325	6.11e-9	0.416431331	0.972	0.972	1.3325e-4	ADP-ribosylation factor 1	spu:582325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24400	LOC590530	0.001478428	0.416288473	0.352	0.257	1	40S ribosomal protein S23	spu:590530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25888	LOC593945	3.68374e-4	0.41585128	0.437	0.324	1	tax1-binding protein 1 homolog B	spu:593945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
940	LOC100889221	0.003311762	0.415097016	0.493	0.434	1	uncharacterized protein LOC100889221	spu:100889221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23842	LOC589254	1.18e-5	0.415070783	0.535	0.42	0.258454376	nipped-B-like protein A	spu:589254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20540	LOC581618	0.026253309	0.41438429	0.254	0.192	1	transcription factor 12 isoform X6	spu:581618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	LOC100890532	0.00248537	0.412727514	0.437	0.354	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19949	LOC580457	1.67e-6	0.412721883	0.775	0.716	0.036486081	F-box only protein 11 isoform X1	spu:580457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25590	LOC593175	3.94818e-4	0.41262284	0.254	0.125	1	hairy/enhancer-of-split related with YRPW motif protein isoform X2	spu:593175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25127	LOC592177	4.59497e-4	0.412246007	0.592	0.528	1	LOW QUALITY PROTEIN: small nuclear ribonucleoprotein F	spu:592177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26538	LOC752989	1.39204e-4	0.412151233	0.338	0.196	1	DNA ligase 1 isoform X1	spu:752989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20066	LOC580680	7.03e-27	0.41164995	1	1	1.53e-22	Y-box factor homolog isoform X1	spu:580680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22748	LOC586574	0.009765951	0.411413431	0.507	0.486	1	N-acetylneuraminate lyase	spu:586574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22759	LOC586593	0.013450364	0.41131085	0.493	0.47	1	ubiquitin-conjugating enzyme E2-17 kDa	spu:586593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24519	LOC590813	2.504e-4	0.411261482	0.507	0.418	1	cytoplasmic dynein 1 light intermediate chain 2 isoform X2	spu:590813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4786	LOC105438521	9.7e-5	0.409486728	0.676	0.612	1	pre-mRNA-splicing factor CWC22 homolog	spu:105438521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18973	LOC578650	0.002028451	0.409163589	0.535	0.523	1	putative leucine-rich repeat-containing protein DDB_G0290503 isoform X1	spu:578650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18801	LOC578329	2.79418e-4	0.408917688	0.592	0.535	1	E3 ubiquitin-protein ligase TRIP12	spu:578329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2278	LOC100891405	2.45e-6	0.408498077	0.31	0.142	0.053574769	uncharacterized protein LOC100891405	spu:100891405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
912	LOC100889179	0.003886571	0.408362375	0.38	0.31	1	crossover junction endonuclease EME1	spu:100889179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6108	LOC105441897	3.8992e-4	0.407439168	0.549	0.474	1	protein piccolo-like	spu:105441897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18969	LOC578637	0.001332059	0.406864864	0.704	0.712	1	transcription factor AP-4	spu:578637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26130	LOC594644	6.55287e-4	0.406568414	0.437	0.346	1	serine/threonine-protein phosphatase 4 catalytic subunit isoform X2	spu:594644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26537	LOC752987	9.81e-8	0.406007425	0.887	0.941	0.002140982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26513	LOC752896	2.44e-8	0.404877052	0.873	0.881	5.33533e-4	chromobox protein homolog 1	spu:752896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8206	LOC105447489	1.35e-5	0.402837131	0.423	0.263	0.295404708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3526	LOC100893494	1.87e-5	0.402755251	0.775	0.733	0.408035835	RWD domain-containing protein 4	spu:100893494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
435	LOC100888414	1.19909e-4	0.40249202	0.38	0.239	1	uncharacterized protein C8orf48 homolog isoform X1	spu:100888414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	HDAC1	4.74e-5	0.402296632	0.662	0.646	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
