V1.x	V2.x	V11	V1.y	V2.y	V3	V4
lcl|NW_011934624.1_cds_XP_011415954.1_374	XP_030828015.1	1.24e-63	1752398106	XP_030828015	ECB-GENE-23160272	LOC588193
lcl|NW_011934624.1_cds_XP_011415725.1_375	XP_030828015.1	4.56e-63	1752398106	XP_030828015	ECB-GENE-23160272	LOC588193
lcl|NW_011934624.1_cds_XP_011415801.1_376	XP_030828015.1	4.29e-63	1752398106	XP_030828015	ECB-GENE-23160272	LOC588193
lcl|NW_011934624.1_cds_XP_011416030.1_377	XP_030828015.1	1.02e-63	1752398106	XP_030828015	ECB-GENE-23160272	LOC588193
lcl|NW_011934624.1_cds_XP_011415641.1_378	XP_030828015.1	5.74e-63	1752398106	XP_030828015	ECB-GENE-23160272	LOC588193
lcl|NW_011934624.1_cds_XP_011415879.1_379	XP_030828015.1	1.55e-62	1752398106	XP_030828015	ECB-GENE-23160272	LOC588193
lcl|NW_011934630.1_cds_XP_011417070.1_393	XP_030841721.1	0	1752362377	XP_030841721	ECB-GENE-23076670	LOC763091
lcl|NW_011934630.1_cds_XP_011417180.1_394	XP_030846809.1	2.73e-72	1752338674	XP_030846809	ECB-GENE-23018896	LOC755190
lcl|NW_011934630.1_cds_XP_011417265.1_395	XP_030846809.1	2.73e-72	1752338674	XP_030846809	ECB-GENE-23018896	LOC755190
lcl|NW_011934630.1_cds_XP_019919957.1_396	XP_001199776.1	7.21e-52	115633836	XP_001199776	ECB-GENE-23075531	LOC763716
lcl|NW_011934630.1_cds_XP_011417379.1_397	XP_001199776.1	7.21e-52	115633836	XP_001199776	ECB-GENE-23075531	LOC763716
lcl|NW_011934630.1_cds_XP_019920100.1_399	XP_783666.1	4.19e-59	72007358	XP_783666	ECB-GENE-23074123	LOC578403
lcl|NW_011934630.1_cds_XP_011417860.1_400	XP_783666.1	4.19e-59	72007358	XP_783666	ECB-GENE-23074123	LOC578403
lcl|NW_011934630.1_cds_XP_011417931.1_401	XP_783666.1	5.19e-50	72007358	XP_783666	ECB-GENE-23074123	LOC578403
lcl|NW_011934630.1_cds_XP_011417566.1_402	XP_783666.1	4.85e-59	72007358	XP_783666	ECB-GENE-23074123	LOC578403
lcl|NW_011934630.1_cds_XP_011417491.1_403	XP_783666.1	2.89e-61	72007358	XP_783666	ECB-GENE-23074123	LOC578403
lcl|NW_011934630.1_cds_XP_011417648.1_404	XP_783666.1	2.89e-61	72007358	XP_783666	ECB-GENE-23074123	LOC578403
lcl|NW_011934630.1_cds_XP_011418025.1_405	XP_791628.1	3.54e-45	72141202	XP_791628	ECB-GENE-23078063	LOC586768
lcl|NW_011934630.1_cds_XP_011418143.1_407	XP_030841503.1	4.62e-44	1752361815	XP_030841503	ECB-GENE-23074997	LOC115924045
lcl|NW_011934630.1_cds_XP_011418266.1_408	XP_003723826.1	1.25e-115	390334019	XP_003723826	ECB-GENE-23189976	LOC576435
lcl|NW_011934630.1_cds_XP_011418381.1_409	XP_780720.2	1.35e-161	1752363530	XP_780720	ECB-GENE-23079294	LOC575210
lcl|NW_011934630.1_cds_XP_011418503.1_410	XP_797923.4	3.63e-52	1752353667	XP_797923	ECB-GENE-23054808	LOC593351
lcl|NW_011934630.1_cds_XP_011418607.1_411	XP_030841408.1	0	1752361587	XP_030841408	ECB-GENE-23074330	LOC594026
lcl|NW_011934630.1_cds_XP_019920317.1_412	XP_030841408.1	0	1752361587	XP_030841408	ECB-GENE-23074330	LOC594026
lcl|NW_011934630.1_cds_XP_011418828.1_413	XP_788310.1	1.25e-49	72115903	XP_788310	ECB-GENE-23079175	LOC583302
lcl|NW_011934630.1_cds_XP_011418718.1_414	XP_003725684.1	1.28e-37	390342548	XP_003725684	ECB-GENE-23039225	LOC583480
lcl|NW_011934630.1_cds_XP_019920408.1_415	XP_788651.1	3.77e-40	72085595	XP_788651	ECB-GENE-23052389	LOC583656
lcl|NW_011934631.1_cds_XP_019920695.1_416	XP_794587.4	2.59e-73	1752391832	XP_794587	ECB-GENE-23146046	LOC589863
lcl|NW_011934631.1_cds_XP_019920574.1_417	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011419705.1_418	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011419783.1_419	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011419859.1_420	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011419936.1_421	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011420013.1_422	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011420079.1_423	XP_786790.3	1.36e-99	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011419183.1_424	XP_786790.3	5.86e-98	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934631.1_cds_XP_011419256.1_425	XP_786790.3	1.04e-98	390335473	XP_786790	ECB-GENE-23193350	LOC581710
lcl|NW_011934632.1_cds_XP_011421092.1_433	XP_030848922.1	2.4e-91	1752379491	XP_030848922	ECB-GENE-23117900	LOC115918874
lcl|NW_011934632.1_cds_XP_019920881.1_434	XP_030848922.1	1.02e-91	1752379491	XP_030848922	ECB-GENE-23117900	LOC115918874
lcl|NW_011934632.1_cds_XP_011421465.1_435	XP_030829763.1	4.75e-159	1752402720	XP_030829763	ECB-GENE-23178001	LOC574675
lcl|NW_011934632.1_cds_XP_019920981.1_437	XP_030829763.1	3.12e-30	1752402720	XP_030829763	ECB-GENE-23178001	LOC574675
lcl|NW_011934632.1_cds_XP_019921046.1_439	XP_011677266.1	5.77e-43	780116398	XP_011677266	ECB-GENE-23137469	LOC579924
lcl|NW_011934632.1_cds_XP_011421553.1_440	XP_011677266.1	5.77e-43	780116398	XP_011677266	ECB-GENE-23137469	LOC579924
lcl|NW_011934632.1_cds_XP_011421657.1_441	XP_030844717.1	4.16e-60	1752369418	XP_030844717	ECB-GENE-23095689	LOC593558
lcl|NW_011934632.1_cds_XP_011421722.1_442	XP_030844717.1	2.12e-60	1752369418	XP_030844717	ECB-GENE-23095689	LOC593558
lcl|NW_011934632.1_cds_XP_011421984.1_443	XP_030845399.1	7.82e-92	1752371004	XP_030845399	ECB-GENE-23095978	LOC754213
lcl|NW_011934632.1_cds_XP_011421827.1_444	XP_030845397.1	3.34e-90	1752371000	XP_030845397	ECB-GENE-23095978	LOC754213
lcl|NW_011934632.1_cds_XP_011421904.1_445	XP_030845397.1	3.34e-90	1752371000	XP_030845397	ECB-GENE-23095978	LOC754213
lcl|NW_011934632.1_cds_XP_011422087.1_446	XP_030845498.1	1.05e-82	1752371226	XP_030845498	ECB-GENE-23096612	LOC580148
lcl|NW_011934632.1_cds_XP_011422159.1_447	XP_030845498.1	1.05e-82	1752371226	XP_030845498	ECB-GENE-23096612	LOC580148
lcl|NW_011934632.1_cds_XP_011422686.1_453	XP_030838500.1	0	1752336759	XP_030838500	ECB-GENE-23013148	LOC585173
lcl|NW_011934632.1_cds_XP_011423000.1_454	XP_030845378.1	3.13e-79	1752370958	XP_030845378	ECB-GENE-23095889	LOC577593
lcl|NW_011934632.1_cds_XP_011423230.2_456	XP_030851973.1	1.5e-103	1752386415	XP_030851973	ECB-GENE-23138127	LOC586158
lcl|NW_011934633.1_cds_XP_011423802.1_458	XP_030829847.1	1.67e-35	1752402920	XP_030829847	ECB-GENE-23178310	LOC574582
lcl|NW_011934633.1_cds_XP_011423897.2_459	XP_030840705.1	1.98e-65	1752359939	XP_030840705	ECB-GENE-23071414	LOC100890065
lcl|NW_011934633.1_cds_XP_011423906.1_461	XP_030845384.1	3.77e-54	1752370968	XP_030845384	ECB-GENE-23095904	LOC584187
lcl|NW_011934633.1_cds_XP_011423914.1_462	XP_030845384.1	2.77e-54	1752370968	XP_030845384	ECB-GENE-23095904	LOC584187
lcl|NW_011934633.1_cds_XP_011423920.1_463	XP_030845384.1	2.1e-54	1752370968	XP_030845384	ECB-GENE-23095904	LOC584187
lcl|NW_011934633.1_cds_XP_011423927.1_464	XP_030845384.1	1.49e-54	1752370968	XP_030845384	ECB-GENE-23095904	LOC584187
lcl|NW_011934633.1_cds_XP_011423935.1_465	XP_030845384.1	8.68e-55	1752370968	XP_030845384	ECB-GENE-23095904	LOC584187
lcl|NW_011934633.1_cds_XP_011423950.1_466	XP_030856314.1	6.31e-29	1752397235	XP_030856314	ECB-GENE-23169523	LOC582202
lcl|NW_011934633.1_cds_XP_011423976.1_467	XP_030831131.1	2.33e-76	1752341820	XP_030831131	ECB-GENE-23026024	LOC105447299
lcl|NW_011934633.1_cds_XP_011423965.1_468	XP_030831131.1	1.78e-76	1752341820	XP_030831131	ECB-GENE-23026024	LOC105447299
lcl|NW_011934633.1_cds_XP_011423989.1_469	XP_030847979.1	3.8e-65	1752377188	XP_030847979	ECB-GENE-23110960	LOC583301
lcl|NW_011934633.1_cds_XP_011423996.1_470	XP_030830910.1	6.1e-65	1752341752	XP_030830910	ECB-GENE-23025844	LOC105440222
lcl|NW_011934633.1_cds_XP_011424006.1_471	XP_030847979.1	3.54e-65	1752377188	XP_030847979	ECB-GENE-23110960	LOC583301
lcl|NW_011934633.1_cds_XP_011424015.1_472	XP_030847979.1	3.54e-65	1752377188	XP_030847979	ECB-GENE-23110960	LOC583301
lcl|NW_011934633.1_cds_XP_019921759.1_473	XP_030844431.1	4.09e-119	1752368802	XP_030844431	ECB-GENE-23088208	LOC763839
lcl|NW_011934633.1_cds_XP_011424028.1_474	XP_030844431.1	1.45e-119	1752368802	XP_030844431	ECB-GENE-23088208	LOC763839
lcl|NW_011934633.1_cds_XP_011424052.1_475	XP_030847897.1	0	1752376994	XP_030847897	ECB-GENE-23110281	LOC100890009
lcl|NW_011934633.1_cds_XP_019921769.1_476	XP_030847081.1	0	1752374834	XP_030847081	ECB-GENE-23111817	LOC586981
lcl|NW_011934637.1_cds_XP_011424151.1_485	XP_030838931.1	6.29e-151	1752355732	XP_030838931	ECB-GENE-23060424	LOC592852
lcl|NW_011934637.1_cds_XP_019921804.1_486	XP_030838666.1	2.02e-104	1752355109	XP_030838666	ECB-GENE-23058278	LOC578188
lcl|NW_011934637.1_cds_XP_019921822.1_490	XP_030831439.1	0	1752407012	XP_030831439	ECB-GENE-23184579	LOC589182
lcl|NW_011934637.1_cds_XP_019921828.1_491	XP_030831439.1	0	1752407012	XP_030831439	ECB-GENE-23184579	LOC589182
lcl|NW_011934637.1_cds_XP_011424243.1_492	XP_030831439.1	0	1752407012	XP_030831439	ECB-GENE-23184579	LOC589182
lcl|NW_011934637.1_cds_XP_019921823.1_493	XP_030831439.1	0	1752407012	XP_030831439	ECB-GENE-23184579	LOC589182
lcl|NW_011934637.1_cds_XP_011424229.1_494	XP_030855021.1	0	1752393858	XP_030855021	ECB-GENE-23152134	LOC105444050
lcl|NW_011934637.1_cds_XP_011424185.1_495	XP_030830949.1	0	1752405780	XP_030830949	ECB-GENE-23182291	LOC752532
lcl|NW_011934637.1_cds_XP_011424195.1_496	XP_030830948.1	0	1752405778	XP_030830948	ECB-GENE-23182291	LOC752532
lcl|NW_011934637.1_cds_XP_011424204.1_497	XP_030830949.1	0	1752405780	XP_030830949	ECB-GENE-23182291	LOC752532
lcl|NW_011934637.1_cds_NP_001292222.1_498	XP_030830949.1	0	1752405780	XP_030830949	ECB-GENE-23182291	LOC752532
lcl|NW_011934637.1_cds_XP_011424358.2_501	XP_030842610.1	1.22e-89	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424371.2_502	XP_030842610.1	8.3e-90	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424307.2_503	XP_030842610.1	6.3e-86	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424314.2_504	XP_030842610.1	5.65e-86	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424335.2_505	XP_030842610.1	8.32e-90	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424329.2_506	XP_030842610.1	1.74e-91	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424363.2_507	XP_030842610.1	1.96e-88	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424322.2_508	XP_030842610.1	7.56e-89	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424342.2_509	XP_030842610.1	3.35e-86	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424350.2_510	XP_030842610.1	2.99e-86	1752364607	XP_030842610	ECB-GENE-23081698	LOC588747
lcl|NW_011934637.1_cds_XP_011424392.1_511	XP_792799.3	4.1e-45	390355156	XP_792799	ECB-GENE-23184798	LOC588004
lcl|NW_011934637.1_cds_XP_011424811.1_512	XP_011677216.1	1.13e-29	780116064	XP_011677216	ECB-GENE-23037296	LOC590885
lcl|NW_011934637.1_cds_XP_011424405.1_513	XP_792799.3	2.45e-55	390355156	XP_792799	ECB-GENE-23184798	LOC588004
lcl|NW_011934639.1_cds_XP_011424858.1_571	XP_796235.4	5.63e-128	1752408553	XP_796235	ECB-GENE-23182865	LOC591586
lcl|NW_011934641.1_cds_XP_011424932.2_573	XP_030830331.1	1.65e-30	1752404136	XP_030830331	ECB-GENE-23177281	LOC581548
lcl|NW_011934642.1_cds_XP_011425021.1_582	XP_030839714.1	2.01e-27	1752357532	XP_030839714	ECB-GENE-23058229	LOC105444845
lcl|NW_011934642.1_cds_XP_011425033.1_583	XP_030849478.1	3.68e-140	1752380813	XP_030849478	ECB-GENE-23115217	LOC755521
lcl|NW_011934643.1_cds_XP_011425069.1_588	XP_030848269.1	2.35e-33	1752377907	XP_030848269	ECB-GENE-23113673	LOC115926867
lcl|NW_011934643.1_cds_XP_011425101.1_591	XP_030828234.1	7.96e-158	1752398714	XP_030828234	ECB-GENE-23170511	LOC115919198
lcl|NW_011934643.1_cds_XP_019922136.1_592	XP_798924.4	2.55e-46	1752398170	XP_798924	ECB-GENE-23168832	LOC594388
lcl|NW_011934643.1_cds_XP_011425112.1_593	XP_798924.4	5.14e-65	1752398170	XP_798924	ECB-GENE-23168832	LOC594388
lcl|NW_011934643.1_cds_XP_019922101.1_598	XP_030841615.1	2.19e-22	1752362126	XP_030841615	ECB-GENE-23075958	LOC579698
lcl|NW_011934643.1_cds_XP_011425210.1_600	XP_030828342.1	2.28e-24	1752399019	XP_030828342	ECB-GENE-23161265	LOC584520
lcl|NW_011934643.1_cds_XP_011425222.1_601	XP_003728118.2	3.41e-43	1752402789	XP_003728118	ECB-GENE-23172393	LOC100890299
lcl|NW_011934643.1_cds_XP_011425234.2_602	XP_011681272.1	3.54e-64	780145543	XP_011681272	ECB-GENE-23185347	LOC591898
lcl|NW_011934643.1_cds_XP_011425437.1_603	XP_796984.1	3.36e-131	72055642	XP_796984	ECB-GENE-23070003	LOC592365
lcl|NW_011934643.1_cds_XP_011425242.1_604	XP_030855518.1	0	1752395207	XP_030855518	ECB-GENE-23149266	LOC754911
lcl|NW_011934643.1_cds_XP_011425280.1_607	NP_001229616.1	0	336455143	NP_001229616	ECB-GENE-23149770	LOC591581
lcl|NW_011934643.1_cds_XP_011425291.1_608	XP_030854381.1	3.81e-107	1752392190	XP_030854381	ECB-GENE-23147232	LOC100894066
lcl|NW_011934643.1_cds_XP_011425315.1_609	XP_030854642.1	1.49e-78	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425299.1_610	XP_030854642.1	4.35e-78	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425306.1_611	XP_030854642.1	1.47e-77	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425340.1_612	XP_030854642.1	8.68e-78	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425320.1_613	XP_030854642.1	1.79e-81	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425360.1_614	XP_030854646.1	1.07e-80	1752392827	XP_030854646	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425329.1_615	XP_030854642.1	2.53e-78	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425351.1_616	XP_030854642.1	8.83e-57	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_011425368.1_617	XP_030854642.1	4.28e-69	1752392819	XP_030854642	ECB-GENE-23152157	LOC588667
lcl|NW_011934643.1_cds_XP_019922116.1_621	XP_030854607.1	2.68e-82	1752392710	XP_030854607	ECB-GENE-23153093	LOC576932
lcl|NW_011934644.1_cds_XP_011425479.2_622	XP_011672459.2	3.78e-49	1752345227	XP_011672459	ECB-GENE-23032263	LOC755229
lcl|NW_011934644.1_cds_XP_011425595.1_623	XP_011674798.1	4.94e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425579.1_624	XP_011674798.1	4.23e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425586.1_625	XP_011674798.1	3.82e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425567.1_626	XP_011674798.1	4.17e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425546.1_627	XP_011674798.1	3.17e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425573.1_628	XP_011674798.1	3.88e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425553.1_629	XP_011674798.1	3.78e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425529.1_630	XP_011674798.1	3.79e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425560.1_631	XP_011674798.1	3.71e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425538.1_632	XP_011674798.1	3.58e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425484.1_633	XP_011674798.1	3.58e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425491.1_634	XP_011674798.1	3.58e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425498.1_635	XP_011674798.1	3.58e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425505.1_636	XP_011674798.1	3.58e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425513.1_637	XP_011674798.1	3.58e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425604.1_638	XP_011674798.1	4.02e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425612.1_639	XP_011674798.1	5.48e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425621.1_640	XP_011674798.1	5.48e-41	780097348	XP_011674798	ECB-GENE-23165664	LOC100893690
lcl|NW_011934644.1_cds_XP_011425688.1_641	XP_011666026.1	8.87e-64	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_019922277.1_642	XP_011666026.1	1.29e-63	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_011425646.1_643	XP_011666026.1	1.29e-63	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_011425655.1_644	XP_011666026.1	1.29e-63	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_011425669.1_645	XP_011666026.1	1.29e-63	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_011425681.1_646	XP_011666026.1	1.31e-63	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_011425673.1_647	XP_011666026.1	1.27e-63	780026229	XP_011666026	ECB-GENE-23112530	LOC100893043
lcl|NW_011934644.1_cds_XP_011425720.1_650	XP_030846583.1	5.55e-156	1752373766	XP_030846583	ECB-GENE-23103329	LOC591474
lcl|NW_011934644.1_cds_XP_011425821.2_651	XP_030849345.1	3.79e-170	1752339309	XP_030849345	ECB-GENE-23020437	LOC115918890
lcl|NW_011934644.1_cds_XP_011425785.1_655	XP_030846452.1	4.03e-151	1752373453	XP_030846452	ECB-GENE-23102500	LOC583383
lcl|NW_011934644.1_cds_XP_011425807.1_656	XP_030846452.1	1.59e-154	1752373453	XP_030846452	ECB-GENE-23102500	LOC583383
lcl|NW_011934644.1_cds_XP_011425798.1_657	XP_030846452.1	1.4e-151	1752373453	XP_030846452	ECB-GENE-23102500	LOC583383
lcl|NW_011934644.1_cds_XP_011425791.1_658	XP_030846452.1	2.84e-151	1752373453	XP_030846452	ECB-GENE-23102500	LOC583383
lcl|NW_011934646.1_cds_XP_011425840.2_660	XP_030846220.1	1.82e-113	1752372942	XP_030846220	ECB-GENE-23100959	LOC115918021
lcl|NW_011934646.1_cds_XP_011425946.1_669	XP_030856089.1	3.54e-74	1752396608	XP_030856089	ECB-GENE-23163420	LOC100893279
lcl|NW_011934646.1_cds_XP_019922332.1_670	XP_030849478.1	8.28e-26	1752380813	XP_030849478	ECB-GENE-23115217	LOC755521
lcl|NW_011934646.1_cds_XP_019922338.1_671	XP_030849471.1	1.24e-102	1752380799	XP_030849471	ECB-GENE-23115177	LOC115927561
lcl|NW_011934647.1_cds_XP_011426079.1_672	XP_030847917.1	7.97e-67	1752377041	XP_030847917	ECB-GENE-23110507	LOC115926774
lcl|NW_011934647.1_cds_XP_011425986.1_673	XP_011661108.2	0	1752363428	XP_011661108	ECB-GENE-23078961	LOC762621
lcl|NW_011934647.1_cds_XP_011425997.1_674	XP_011661108.2	0	1752363428	XP_011661108	ECB-GENE-23078961	LOC762621
lcl|NW_011934647.1_cds_XP_011426014.1_675	XP_011661108.2	0	1752363428	XP_011661108	ECB-GENE-23078961	LOC762621
lcl|NW_011934647.1_cds_XP_011426023.1_676	XP_011661108.2	0	1752363428	XP_011661108	ECB-GENE-23078961	LOC762621
lcl|NW_011934647.1_cds_XP_011426006.1_677	XP_011661108.2	0	1752363428	XP_011661108	ECB-GENE-23078961	LOC762621
lcl|NW_011934647.1_cds_XP_011425978.1_678	XP_003728180.2	1.96e-42	1752401133	XP_003728180	ECB-GENE-23160586	LOC100890774
lcl|NW_011934647.1_cds_XP_011426047.1_681	XP_030828219.1	1.36e-36	1752398678	XP_030828219	ECB-GENE-23157284	LOC100894133
lcl|NW_011934648.1_cds_XP_019922393.1_684	XP_030833792.1	1.61e-68	1752343468	XP_030833792	ECB-GENE-23031141	LOC589340
lcl|NW_011934648.1_cds_XP_011426116.1_686	XP_030841661.1	2.78e-133	1752362240	XP_030841661	ECB-GENE-23076337	LOC579644
lcl|NW_011934648.1_cds_XP_011426129.1_687	XP_030841703.1	1.01e-114	1752362337	XP_030841703	ECB-GENE-23076583	LOC105438526
lcl|NW_011934648.1_cds_XP_011426140.1_688	XP_030842176.1	8.43e-142	1752363495	XP_030842176	ECB-GENE-23079191	LOC575737
lcl|NW_011934648.1_cds_XP_011426155.1_689	XP_030841296.1	5.42e-86	1752361312	XP_030841296	ECB-GENE-23073356	LOC754917
lcl|NW_011934648.1_cds_XP_019922426.1_690	XP_011665501.1	4.96e-86	780023206	XP_011665501	ECB-GENE-23073356	LOC754917
lcl|NW_011934648.1_cds_XP_011426165.1_691	XP_011665501.1	4.96e-86	780023206	XP_011665501	ECB-GENE-23073356	LOC754917
lcl|NW_011934649.1_cds_XP_011426228.2_693	XP_030833148.1	1.42e-46	1752411264	XP_030833148	ECB-GENE-23191430	LOC756833
lcl|NW_011934649.1_cds_XP_011426260.1_695	XP_030832210.1	9.16e-70	1752408933	XP_030832210	ECB-GENE-23192276	LOC757079
lcl|NW_011934649.1_cds_XP_011426281.1_696	XP_030843139.1	7.24e-47	1752365902	XP_030843139	ECB-GENE-23086024	LOC594804
lcl|NW_011934649.1_cds_XP_011426305.1_697	XP_030833213.1	2.65e-24	1752411427	XP_030833213	ECB-GENE-23190994	LOC100889340
lcl|NW_011934652.1_cds_XP_019922512.1_704	XP_030837698.1	7.82e-61	1752352756	XP_030837698	ECB-GENE-23052020	LOC582688
lcl|NW_011934652.1_cds_XP_011426435.1_705	XP_030837698.1	7.82e-61	1752352756	XP_030837698	ECB-GENE-23052020	LOC582688
lcl|NW_011934652.1_cds_XP_011426447.1_706	XP_030833206.1	5.98e-79	1752411413	XP_030833206	ECB-GENE-23191404	LOC586938
lcl|NW_011934652.1_cds_XP_011426465.1_707	XP_030833206.1	3.68e-55	1752411413	XP_030833206	ECB-GENE-23191404	LOC586938
lcl|NW_011934652.1_cds_XP_011426476.1_708	XP_030833206.1	2.3e-70	1752411413	XP_030833206	ECB-GENE-23191404	LOC586938
lcl|NW_011934652.1_cds_XP_011426495.1_709	XP_011671625.2	7.69e-38	1752370820	XP_011671625	ECB-GENE-23092923	LOC105441818
lcl|NW_011934652.1_cds_XP_011426528.1_710	XP_011668570.1	7.95e-74	780044334	XP_011668570	ECB-GENE-23183149	LOC105440296
lcl|NW_011934653.1_cds_XP_011426633.1_711	XP_030830257.1	0	1752403977	XP_030830257	ECB-GENE-23177898	LOC100893899
lcl|NW_011934653.1_cds_XP_011426550.1_712	XP_030830793.1	0	1752405346	XP_030830793	ECB-GENE-23177423	LOC755197
lcl|NW_011934653.1_cds_XP_011426620.2_715	XP_030843202.1	3.46e-98	1752366049	XP_030843202	ECB-GENE-23086503	LOC582829
lcl|NW_011934655.1_cds_XP_011426667.1_717	XP_030850282.1	2.96e-104	1752382468	XP_030850282	ECB-GENE-23127505	LOC575587
lcl|NW_011934655.1_cds_XP_011426678.1_718	XP_030850282.1	1.01e-107	1752382468	XP_030850282	ECB-GENE-23127505	LOC575587
lcl|NW_011934655.1_cds_XP_019922586.1_725	XP_030840207.1	5.12e-154	1752358769	XP_030840207	ECB-GENE-23067757	LOC576157
lcl|NW_011934655.1_cds_XP_011426744.1_726	XP_030841128.1	0	1752360879	XP_030841128	ECB-GENE-23071693	LOC592346
lcl|NW_011934655.1_cds_XP_011426778.1_728	XP_030827869.1	0	1752397726	XP_030827869	ECB-GENE-23156409	LOC579510
lcl|NW_011934655.1_cds_XP_011426822.1_729	XP_030827869.1	0	1752397726	XP_030827869	ECB-GENE-23156409	LOC579510
lcl|NW_011934655.1_cds_XP_011426847.1_730	XP_030827869.1	0	1752397726	XP_030827869	ECB-GENE-23156409	LOC579510
